codigo_postal,estado,municipio,colonia,d_tipo_asenta,d_ciudad,d_codigo,c_estado,c_oficina,c_CP,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad
55067,México,Ecatepec de Morelos,Los Llanetes,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,4777,Urbano,5
55067,México,Ecatepec de Morelos,Coyometla,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4789,Urbano,5
55067,México,Ecatepec de Morelos,Niños Héroes,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4790,Urbano,5
55067,México,Ecatepec de Morelos,Ciudad Cuauhtémoc Sección Tlaloc,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4943,Urbano,5
55067,México,Ecatepec de Morelos,La Fortaleza,Unidad habitacional,Ecatepec de Morelos,55031,15,55031,,31,33,6275,Urbano,5
55067,México,Ecatepec de Morelos,Moneda de 100 Pesos,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6280,Urbano,5
55067,México,Ecatepec de Morelos,Tepetzingo el Chico,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6282,Urbano,5
55067,México,Ecatepec de Morelos,Ciudad Cuauhtémoc Sección Tepetzingo,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6283,Urbano,5
55067,México,Ecatepec de Morelos,C.T.M. Guadalupana,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6284,Urbano,5
55067,México,Ecatepec de Morelos,Tepopotla,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6285,Urbano,5
55067,México,Ecatepec de Morelos,El Hoyo del Tepetate,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6287,Urbano,5
55068,México,Ecatepec de Morelos,Santo Tomás Chiconautla,Ejido,Ecatepec de Morelos,55031,15,55031,,15,33,3520,Urbano,5
55068,México,Ecatepec de Morelos,El Hoyo,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6289,Urbano,5
55068,México,Ecatepec de Morelos,Ignacio Pichardo Pagaza,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6290,Urbano,5
55068,México,Ecatepec de Morelos,El Mirador,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6292,Urbano,5
55069,México,Ecatepec de Morelos,La Preciosa,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3521,Urbano,5
55069,México,Ecatepec de Morelos,Los Pajaritos,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,5081,Urbano,5
55069,México,Ecatepec de Morelos,La Garita,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6272,Urbano,5
55069,México,Ecatepec de Morelos,La Cerca,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6274,Urbano,5
55070,México,Ecatepec de Morelos,Carlos Salinas de Gortari,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,15,Urbano,5
55070,México,Ecatepec de Morelos,Colonial Ecatepec,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,18,Urbano,5
55070,México,Ecatepec de Morelos,19 de Septiembre,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,27,Urbano,5
55070,México,Ecatepec de Morelos,Ampliación 19 de Septiembre,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,28,Urbano,5
55070,México,Ecatepec de Morelos,Plan de Arroyo,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,103,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Cerros,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3523,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Elementos,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3524,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Flores,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3525,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Fuentes,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3526,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Islas,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3527,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Bosques,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3528,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Lagos,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3529,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Montes,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3530,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Playas,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3531,Urbano,5
55070,México,Ecatepec de Morelos,Jardines de Morelos Sección Ríos,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3532,Urbano,5
55070,México,Ecatepec de Morelos,Llanos de Morelos I,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4781,Urbano,5
55070,México,Ecatepec de Morelos,Villas del Sol,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,5576,Urbano,5
55070,México,Ecatepec de Morelos,Llanos de Morelos II,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6218,Urbano,5
55070,México,Ecatepec de Morelos,Sol II,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6219,Urbano,5
55070,México,Ecatepec de Morelos,Julia Marin,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6220,Urbano,5
55070,México,Ecatepec de Morelos,Profopec (Polígonos VII),Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,6221,Urbano,5
55074,México,Ecatepec de Morelos,La Purísima,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,67,Urbano,5
55074,México,Ecatepec de Morelos,Mexicanos Unidos I,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,87,Urbano,5
55074,México,Ecatepec de Morelos,Playas de San Juan,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,104,Urbano,5
55074,México,Ecatepec de Morelos,Uprovi,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,143,Urbano,5
55074,México,Ecatepec de Morelos,Viento Nuevo,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4783,Urbano,5
55074,México,Ecatepec de Morelos,Los Alcatraces,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,4784,Urbano,5
55074,México,Ecatepec de Morelos,Los Pinos,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4786,Urbano,5
55074,México,Ecatepec de Morelos,Ampliación 19 de Septiembre 1A Sección,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6209,Urbano,5
55074,México,Ecatepec de Morelos,Los Cordeles,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6210,Urbano,5
55074,México,Ecatepec de Morelos,Mexicanos Unidos II,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6211,Urbano,5
55074,México,Ecatepec de Morelos,Ejido de Atlautenco,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6212,Urbano,5
55075,México,Ecatepec de Morelos,Jardines de Morelos 5a Sección,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3534,Urbano,5
55076,México,Ecatepec de Morelos,Las Américas,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,5836,Urbano,5
55080,México,Ecatepec de Morelos,Arboledas de San Carlos,Unidad habitacional,Ecatepec de Morelos,55031,15,55031,,31,33,7,Urbano,5
55080,México,Ecatepec de Morelos,Xochicuac I,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,33,Urbano,5
55080,México,Ecatepec de Morelos,El Bosque,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3536,Urbano,5
55080,México,Ecatepec de Morelos,Francisco Villa,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3537,Urbano,5
55080,México,Ecatepec de Morelos,Jesús Sánchez,Conjunto habitacional,Ecatepec de Morelos,55031,15,55031,,12,33,3538,Urbano,5
55080,México,Ecatepec de Morelos,Nuevo Laredo,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3540,Urbano,5
55080,México,Ecatepec de Morelos,Xochicuac II,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,4800,Urbano,5
55080,México,Ecatepec de Morelos,Lomas de Ecatepec,Unidad habitacional,Ecatepec de Morelos,55031,15,55031,,31,33,4801,Urbano,5
55080,México,Ecatepec de Morelos,Lomas de Atzolco,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,5578,Urbano,5
55080,México,Ecatepec de Morelos,San Carlos,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,7980,Urbano,5
55084,México,Ecatepec de Morelos,El Ranchito,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3542,Urbano,5
55085,México,Ecatepec de Morelos,Viveros Tulpetlac,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3543,Urbano,5
55087,México,Ecatepec de Morelos,Lomas de San Carlos Zona Comunal,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3545,Urbano,5
55090,México,Ecatepec de Morelos,El Potrero,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,94,Urbano,5
55090,México,Ecatepec de Morelos,El Arbolito Jajalpa,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3550,Urbano,5
55090,México,Ecatepec de Morelos,El Jaguey,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3551,Urbano,5
55090,México,Ecatepec de Morelos,San José Jajalpa,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3552,Urbano,5
55090,México,Ecatepec de Morelos,Jajalpa,Unidad habitacional,Ecatepec de Morelos,55031,15,55031,,31,33,3553,Urbano,5
55090,México,Ecatepec de Morelos,Las Palmas Ecatepec,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3554,Urbano,5
55090,México,Ecatepec de Morelos,Los Laureles,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3555,Urbano,5
55090,México,Ecatepec de Morelos,Obrera Jajalpa,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,3556,Urbano,5
55090,México,Ecatepec de Morelos,Jajalpa Olímpica,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3557,Urbano,5
55090,México,Ecatepec de Morelos,Río Piedras,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,3559,Urbano,5
55090,México,Ecatepec de Morelos,Bonito Ecatepec,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,4952,Urbano,5
55090,México,Ecatepec de Morelos,El Pocito,Colonia,Ecatepec de Morelos,55031,15,55031,,9,33,6227,Urbano,5
55090,México,Ecatepec de Morelos,Ecatepec 40 Casas,Unidad habitacional,Ecatepec de Morelos,55031,15,55031,,31,33,6228,Urbano,5
55094,México,Ecatepec de Morelos,Villas Jajalpa,Fraccionamiento,Ecatepec de Morelos,55031,15,55031,,21,33,148,Urbano,5
55095,México,Ecatepec de Morelos,Jajalpa,Zona industrial,Ecatepec de Morelos,55031,15,55031,,37,33,3560,Urbano,5
55100,México,Ecatepec de Morelos,Jardines de Cerro Gordo,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3562,Urbano,5
55100,México,Ecatepec de Morelos,Los Reyes Ecatepec,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3563,Urbano,5
55100,México,Ecatepec de Morelos,Río de Luz,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3564,Urbano,5
55100,México,Ecatepec de Morelos,Industrias Ecatepec,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3565,Urbano,5
55100,México,Ecatepec de Morelos,Tulpetlac,Conjunto habitacional,Ecatepec de Morelos,55121,15,55121,,12,33,3567,Urbano,5
55100,México,Ecatepec de Morelos,Francisco I. Madero,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3570,Urbano,5
55100,México,Ecatepec de Morelos,Villas 1o de Agosto,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,4954,Urbano,5
55100,México,Ecatepec de Morelos,Pro Revolución,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,4955,Urbano,5
55100,México,Ecatepec de Morelos,Viviendas Venta de Carpio,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,4956,Urbano,5
55100,México,Ecatepec de Morelos,Primero de Mayo,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,4958,Urbano,5
55100,México,Ecatepec de Morelos,Patrimonio Social,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,4959,Urbano,5
55100,México,Ecatepec de Morelos,Villa 1o de Mayo,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,6257,Urbano,5
55104,México,Ecatepec de Morelos,Granjas Populares Guadalupe Tulpetlac,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3561,Urbano,5
55105,México,Ecatepec de Morelos,El Paraíso,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3566,Urbano,5
55105,México,Ecatepec de Morelos,Ignacio L. Vallarta,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,5636,Urbano,5
55107,México,Ecatepec de Morelos,Industrias Tulpetlac,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3568,Urbano,5
55114,México,Ecatepec de Morelos,Tolotzin I,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3572,Urbano,5
55115,México,Ecatepec de Morelos,José María Morelos y Pavón Sagitario X,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3573,Urbano,5
55117,México,Ecatepec de Morelos,Josefa Ortiz de Domínguez Sagitario VII,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3574,Urbano,5
55118,México,Ecatepec de Morelos,Alfredo del Mazo,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3577,Urbano,5
55118,México,Ecatepec de Morelos,Progreso de la Unión,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,4775,Urbano,5
55118,México,Ecatepec de Morelos,Joyas de Ecatepec,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,4776,Urbano,5
55118,México,Ecatepec de Morelos,Colonos de México (Alfredo Torres Martínez),Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,5607,Urbano,5
55118,México,Ecatepec de Morelos,Juan de la Barrera,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,5611,Urbano,5
55118,México,Ecatepec de Morelos,Ampliación Joyas de Ecatepec,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6254,Urbano,5
55118,México,Ecatepec de Morelos,Sosa Ecatepec,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,6255,Urbano,5
55118,México,Ecatepec de Morelos,Cuchilla de la Draga,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,7839,Urbano,5
55119,México,Ecatepec de Morelos,El Dique,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,37,Urbano,5
55119,México,Ecatepec de Morelos,Potrero Chico,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3579,Urbano,5
55119,México,Ecatepec de Morelos,Valle de Ecatepec Estado de México CTM XIII,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3580,Urbano,5
55120,México,Ecatepec de Morelos,Ciudad Azteca Sección Poniente,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3581,Urbano,5
55120,México,Ecatepec de Morelos,Ciudad Azteca Sección Oriente,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,5080,Urbano,5
55125,México,Ecatepec de Morelos,Aldeas de Aragón I,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3583,Urbano,5
55125,México,Ecatepec de Morelos,Aldeas de Aragón II,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,6256,Urbano,5
55126,México,Ecatepec de Morelos,Profopec (Polígono I),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3584,Urbano,5
55127,México,Ecatepec de Morelos,Profopec IV (Polígono IV El Cegor),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3585,Urbano,5
55128,México,Ecatepec de Morelos,José Antonio Torres,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3586,Urbano,5
55129,México,Ecatepec de Morelos,La Florida (Ciudad Azteca),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3587,Urbano,5
55129,México,Ecatepec de Morelos,Josefa Ortiz de Domínguez,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6258,Urbano,5
55130,México,Ecatepec de Morelos,Nuevo Paseo de San Agustín,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3588,Urbano,5
55130,México,Ecatepec de Morelos,Nuevo Paseo de San Agustín 2a Secc,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3589,Urbano,5
55130,México,Ecatepec de Morelos,Nuevo Paseo de San Agustín 3a Sección,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3590,Urbano,5
55130,México,Ecatepec de Morelos,Olímpica 68 I,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3593,Urbano,5
55130,México,Ecatepec de Morelos,Plaza de Santa Clara,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3595,Urbano,5
55130,México,Ecatepec de Morelos,Vicente Coss Ramírez,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,6260,Urbano,5
55130,México,Ecatepec de Morelos,Ciudad y Puerto,Unidad habitacional,Ecatepec de Morelos,55081,15,55081,,31,33,6261,Urbano,5
55130,México,Ecatepec de Morelos,Nuevo Paseo San Agustín 3a B,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,8144,Urbano,5
55135,México,Ecatepec de Morelos,Laderas del Peñón,Unidad habitacional,Ecatepec de Morelos,55081,15,55081,,31,33,3597,Urbano,5
55137,México,Ecatepec de Morelos,INDECO Santa Clara (Campiñas de Aragón),Unidad habitacional,Ecatepec de Morelos,55081,15,55081,,31,33,3598,Urbano,5
55138,México,Ecatepec de Morelos,Valle de Santiago,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3599,Urbano,5
55139,México,Ecatepec de Morelos,Campiñas de Aragón,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3600,Urbano,5
55140,México,Ecatepec de Morelos,Jardines de Aragón,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3601,Urbano,5
55140,México,Ecatepec de Morelos,Rinconada de Aragón,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3602,Urbano,5
55146,México,Ecatepec de Morelos,Tolotzin II,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3603,Urbano,5
55147,México,Ecatepec de Morelos,Los Álamos,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3604,Urbano,5
55148,México,Ecatepec de Morelos,Villas de Aragón,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3605,Urbano,5
55148,México,Ecatepec de Morelos,Alborada de Aragón,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,6259,Urbano,5
55149,México,Ecatepec de Morelos,Ignacio Allende,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3606,Urbano,5
55158,México,Ecatepec de Morelos,Profopec (Polígono II),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3609,Urbano,5
55170,México,Ecatepec de Morelos,Central Michoacana,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3611,Urbano,5
55170,México,Ecatepec de Morelos,16 de Septiembre,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3612,Urbano,5
55170,México,Ecatepec de Morelos,Sagitario IV,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3613,Urbano,5
55176,México,Ecatepec de Morelos,Profopec (Polígono V),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3614,Urbano,5
55180,México,Ecatepec de Morelos,México Colonial II,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3618,Urbano,5
55187,México,Ecatepec de Morelos,Profopec (Polígono III),Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3619,Urbano,5
55188,México,Ecatepec de Morelos,México Colonial I,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3620,Urbano,5
55189,México,Ecatepec de Morelos,Novela Mexicana I,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3621,Urbano,5
55190,México,Ecatepec de Morelos,Lázaro Cárdenas V Zona,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3622,Urbano,5
55200,México,Ecatepec de Morelos,División del Norte,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3623,Urbano,5
55200,México,Ecatepec de Morelos,Emiliano Zapata 1a Sección,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3624,Urbano,5
55200,México,Ecatepec de Morelos,Gustavo Díaz Ordaz,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3626,Urbano,5
55200,México,Ecatepec de Morelos,Granjas Valle de Guadalupe Sección B,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,7983,Urbano,5
55210,México,Ecatepec de Morelos,La Estrella,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3628,Urbano,5
55210,México,Ecatepec de Morelos,La Popular,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3629,Urbano,5
55210,México,Ecatepec de Morelos,Valle de Anáhuac Sección A,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3630,Urbano,5
55218,México,Ecatepec de Morelos,Cuchilla A. Rosales,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3631,Urbano,5
55220,México,Ecatepec de Morelos,Jardines de San Gabriel,Fraccionamiento,Ecatepec de Morelos,55081,15,55081,,21,33,3633,Urbano,5
55220,México,Ecatepec de Morelos,Jardines del Tepeyac,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3634,Urbano,5
55220,México,Ecatepec de Morelos,Vicente Guerrero,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3635,Urbano,5
55220,México,Ecatepec de Morelos,Emiliano Zapata 1a Sección A,Colonia,Ecatepec de Morelos,55081,15,55081,,9,33,3684,Urbano,5
55230,México,Ecatepec de Morelos,La Media Luna,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3636,Urbano,5
55234,México,Ecatepec de Morelos,La Glorieta,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3637,Urbano,5
55235,México,Ecatepec de Morelos,Unidad Obrero CTM XIV,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3638,Urbano,5
55236,México,Ecatepec de Morelos,Códice Mendocino II,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3615,Urbano,5
55236,México,Ecatepec de Morelos,Códice Mendocino I,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3617,Urbano,5
55236,México,Ecatepec de Morelos,Sagitario V,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3642,Urbano,5
55236,México,Ecatepec de Morelos,Ampliación Códice Mendocino,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,5466,Urbano,5
55237,México,Ecatepec de Morelos,Estrella de Oriente,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3643,Urbano,5
55238,México,Ecatepec de Morelos,Ejercito del Trabajo II,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3644,Urbano,5
55238,México,Ecatepec de Morelos,Izcalli Santa Clara,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3645,Urbano,5
55238,México,Ecatepec de Morelos,Sagitario I,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6267,Urbano,5
55238,México,Ecatepec de Morelos,Felipe Ángeles (Antes Sagitario II),Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6268,Urbano,5
55238,México,Ecatepec de Morelos,Sagitario III,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6269,Urbano,5
55240,México,Ecatepec de Morelos,Alborada,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3651,Urbano,5
55240,México,Ecatepec de Morelos,La Florida,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3652,Urbano,5
55240,México,Ecatepec de Morelos,Melchor Muzquiz,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3654,Urbano,5
55242,México,Ecatepec de Morelos,Villas Cosmos,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3655,Urbano,5
55243,México,Ecatepec de Morelos,Haciendas de Aragón,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3656,Urbano,5
55244,México,Ecatepec de Morelos,Parques de Aragón,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3657,Urbano,5
55244,México,Ecatepec de Morelos,Paseos de Aragón,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3658,Urbano,5
55244,México,Ecatepec de Morelos,Castillos de Aragón,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,5054,Urbano,5
55245,México,Ecatepec de Morelos,México Independiente,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3659,Urbano,5
55246,México,Ecatepec de Morelos,Petroquímica Ecatepec,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3660,Urbano,5
55247,México,Ecatepec de Morelos,Ciudad Oriente,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3661,Urbano,5
55247,México,Ecatepec de Morelos,CROC Aragón,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3662,Urbano,5
55248,México,Ecatepec de Morelos,Fuentes de Aragón,Fraccionamiento,Ecatepec de Morelos,55121,15,55121,,21,33,3663,Urbano,5
55249,México,Ecatepec de Morelos,Ecatepec Federación (Mártires de Río Blanco),Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3665,Urbano,5
55249,México,Ecatepec de Morelos,Poesía Mexicana,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3666,Urbano,5
55260,México,Ecatepec de Morelos,Nueva Aragón,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3667,Urbano,5
55264,México,Ecatepec de Morelos,Prizo I,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3668,Urbano,5
55264,México,Ecatepec de Morelos,Prizo II,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,3669,Urbano,5
55264,México,Ecatepec de Morelos,Fernando de Alba Nezahualpilli,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,6265,Urbano,5
55264,México,Ecatepec de Morelos,Prizo III,Unidad habitacional,Ecatepec de Morelos,55121,15,55121,,31,33,6266,Urbano,5
55266,México,Ecatepec de Morelos,México Insurgente,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3671,Urbano,5
55266,México,Ecatepec de Morelos,México Revolucionario,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3672,Urbano,5
55267,México,Ecatepec de Morelos,Ciudad Amanecer,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3673,Urbano,5
55267,México,Ecatepec de Morelos,Quinto Sol,Colonia,Ecatepec de Morelos,55121,15,55121,,9,33,3675,Urbano,5
